chunk_id,document_id,source_file,page_number,text
revised_guidelines_ahc_october_2024_p11,revised_guidelines_ahc_october_2024,Revised-Guidelines-AHC-October-2024.pdf,11,"7.2 As the counter sample is available with the jeweller the same shall be deposited by jeweller in the original sealed conditions to the concerned Branch Office. The packing of the sample shall be verified by the jeweller and the BIS representative who had drawn the sample. 7.3 For witnessing the test, a separate charge of rupees ten thousand per day, cost of travel, boarding and lodging for the BIS officer representing BO which had drawn the sample shall be payable by the AHC and/or jeweller. In addition to the concerned BIS representative, lab QA officer shall also personally remain present and witness such testing either in BIS laboratory or in OSL. 7.4 BIS officer should deposit the sample to referral lab. The sealed counter sample shall be opened in the presence of the jeweller, the assaying centre and the BIS officer representing BO. Before undertaking the testing of the counter sample by referral laboratory, the jeweller and A&H centre will authenticate the counter sample and submit undertaking that the test results of the counter sample will be acceptable to them and no further testing will be allowed. 7.5 In case either the assaying centre or the jeweller is not available at the time of opening the counter sample an undertaking may be obtained from him that they abide to the observations made by the party present during the opening of counter sample. 7.6 The test results of the counter sample shall be taken as final and further action as stipulated in guidelines shall be taken on the basis of test results obtained of the counter sample.

8 FORMATS OF VARIOUS ASSESSMENT REPORTS, TEST REPORTS, DISCREPANCY REPORTS AND LETTERS 8.1 The following formats are enclosed which may be used during the operation of the A&H centre: a) Report on Recognition / Renewal Assessment of A & H Centre, Doc. HM/AHC/F 2.1 November 2023ANNEX A; b) Report on Surveillance Assessment, Doc.HM/AHC/F 2.2 November 2023-ANNEX B; c) Report on Special Assessment, Doc. HM/AHC/F 2.3 November 2023-ANNEX C; d) Discrepancy/Variation Report Issued During Assessment of A&H Centre, Doc. HM/AHC/F 2.4 November 2023-ANNEX D; e) Test Report as per IS 1418:2016 / IS 2113:2014, Doc. HM/AHC/F 2.5 November 2023– ANNEX E; f) Rejection Notice Letter Template-ANNEX F; g) Closing of Application Letter Template-ANNEX G; h) Deferment Letter Template-ANNEX H; and,

i) Renewal of Recognition Endorsement Letter Template-ANNEX I.

9 Standard Operating Procedure for Assaying and Hallmarking Centres (AHCs) In addition to the guidelines, the SOPs to be followed for the smooth functioning of Assaying and Hallmarking Centres are attached as ANNEX-J. 10 PROVISION OF APPEAL

10.1 Any person aggrieved by an order made under section 13 of the Hallmarking regulations, 2018 may prefer an appeal to the Director General within ninety days from the date of the order:"
revised_guidelines_ahc_october_2024_p12,revised_guidelines_ahc_october_2024,Revised-Guidelines-AHC-October-2024.pdf,12,"Provided that if the appellant satisfies the Director General that he had sufficient cause for not preferring the appeal within the period so specified, the appeal may be admitted after the expiration of the said period of ninety days. 10.2 Every appeal shall be filed in duplicate and shall be accompanied by a self-attested copy of the order appealed against. 10.3 Every appeal shall be accompanied by a fee of two thousand rupees plus applicable taxes in the form of a demand draft or pay order or E transfer, drawn in favour of the Bureau. 10.4 The Director General may call for relevant documents from the appellant and may after such inquiry in the matter as he considers necessary and after giving an opportunity to the parties to be heard, pass such orders as he thinks fit, provided that the appeal shall be disposed of within a period of ninety days from the date of its filing. 10.5 The Director General may, suo-moto, or on an application made in the form as specified by the Bureau from time to time, review and reconsider any order passed by an officer to whom the powers have been delegated by him and may confirm, modify or set aside the orders passed by such officer after the review. 10.6 Any person aggrieved by an order passed by the Director General may prefer an appeal to the Central Government in the Ministry having administrative control of the Bureau within a period of sixty days from the date of such order."
revised_guidelines_ahc_october_2024_p13,revised_guidelines_ahc_october_2024,Revised-Guidelines-AHC-October-2024.pdf,13,"ANNEX A DOC: HM/AHC/F 2.1 Nov. 2023 BUREAU OF INDIAN STANDARDS REPORT ON RECOGNITION / RENEWAL ASSESSMENT OF ASSAYING AND HALLMARKING CENTRE

 1 GENERAL INFORMATION Particulars Observations during assessment i) Name & address of the Assaying and Hallmarking Centre with PIN code & complete address including phone and e-mail

ii) Application No. iii) Date(s)of Assessment

iv) Persons present during assessment

2 IMPLEMENTATION OF IS 15820:2024 (REFER CLAUSES OF THE STANDARD AS MENTIONED BELOW FOR AUDITING) i) Verification of Centre's Layout: (5.3) (to be verified with documents submitted by the applicant along with the application)

ii) Details of Internal Quality Audit / Management Review meeting (4.1.4 / 4.1.5)

iii) Verification of availability of trained & competent manpower resources: (4.1.7, 4.1.8, 4.1.9, 4.1.10, 4.1.11, 4.1.12, 4.1.13, 5.2.2, 5.2.3, 5.2.4 & 5.2.5) (competency shall be assessed through observations of practical work, namely sample collection, weighing, XRF machine operation, fire assay)

 Append details as Annex A in the following format:

 Sl. Name & Qualification, Experience Competent Remarks No. Designation Academic & & Training Yes /No Professional

iv) Availability of latest versions* of IS 15820, 1417, 1418, 2112, 2113 (*strike off which are not applicable)"
revised_guidelines_ahc_october_2024_p14,revised_guidelines_ahc_october_2024,Revised-Guidelines-AHC-October-2024.pdf,14,"v) Equipment/ Instrument & Infrastructure (for sampling; assaying; Hallmarking; power, safety & security):(4.1.6, 5.3.2, 5.4.2, 5.4.3, 5.4.4, 5.6)

 Append details as Annex B in the following format:

 Sl. Clause Details of Make Quantity in Range & Calibration Remarks No. Ref. of equipment / & Numbers accuracy status IS 1418 Instrument Sl. No (least / 2113 count)

vi) Arrangements for sampling, assaying, storage of articles during assaying (5.4) vii) Capability of XRF tester to detect Cd, Ir & Ru in Gold or Cd & Pb in Silver articles (5.4.2 & 5.4.3) : Verify manufacturer / supplier certificate & report on availability of SRMs / software for Cd, Ir, Pb & Ru

 Append copy as Annex C.

viii) Arrangements for rejection and return of rejects (5.4.5)

ix) Hallmarking (5.4.6)

 Whether access to Laser Marking machine is controlled

 Whether laser marking on articles marked legible

x) Availability of water & other chemicals (5.5.1)

xi) Availability of certified reference material (CRM) (5.6):

 Append copy as Annex D

xii) Arrangements for sampling (5.7)

xiii) Arrangements for receiving of articles, their handling, storage & coding for testing (5.8)"
revised_guidelines_ahc_october_2024_p15,revised_guidelines_ahc_october_2024,Revised-Guidelines-AHC-October-2024.pdf,15,"xiv) Whether the applicant has participated in Inter Laboratory Comparison or Proficiency Testing Programmes (5.9.1) :

 Append details as Annex E in the following format:

 Sl. Name of Centre & Place Date of Test Result No.

xv) Whether Test Report proforma developed & it covers all requirements of IS 1418 / 2113 (5.10.1) xvi) Arrangement for ensuring impartiality, integrity, confidentiality, independence of judgement in relation to XRF testing, assaying and Hallmarking activities

3 TESTING AND ASSAYING DURING ASSESSMENT

i) Draw samples randomly from stock of articles available with the applicant and get them tested.

 a) XRF testing (assess capability of XRF machine for purity, detection of Cd, Ir, Ru and Pb). Check Min. 5 samples each, from two different lots;

 b) Fire assay : minimum 2 samples( one each from two different lots) in duplicate) Append Test Report as Annex F (DOC. : HM / AHC / F 2.5 Nov. 2023)

4 PAST PERFORMANCE (APPLICABLE ONLY IN CASE OF RENEWAL ASSESSMENT)

i) Whether Performance observed at last surveillance audit was satisfactory?

ii) Whether any discrepancy was reported? If yes, report corrective action taken. Whether the action taken has corrected the discrepancy?

iii) Has overall performance in the entire operative period been satisfactory?

iv) Is any complaint pending? Report action taken on complaint."
revised_guidelines_ahc_october_2024_p16,revised_guidelines_ahc_october_2024,Revised-Guidelines-AHC-October-2024.pdf,16,"5 SCOPE OF RECOGNITION

 Append as Annex G

 6 DISCREPANCIES, IF ANY, SHALL BE COMMUNICATED THROUGH DISCREPANCY/VARIATION REPORT (DOC.:HM/AHC/F 2.4 Sep 2018)

 Append as Annex H

 7 CONCLUSION & RECOMMENDATIONS

 8 ANNEXES (Indicate page nos.)

 A Details of Managerial & E Details of Inter Laboratory Technical Personnel Proficiency Testing

 B List of Equipment/instrument/ F Test Report infrastructure

 C Manufacturer's certificate on G Scope of Recognition XRF machine

 D Certificate on CRMs H Discrepancy/Variation Report

 Signature of Auditor(s) with Date: Name & Designation:

Instruction: i) Please do not attach any document/record/sheet other than Annexure A – H ii) All the Annexes shall be signed by the Auditor(s)

Remarks of the Reviewing Officer:"
revised_guidelines_ahc_october_2024_p17,revised_guidelines_ahc_october_2024,Revised-Guidelines-AHC-October-2024.pdf,17,"ANNEX B DOC: HM/AHC/F 2.2 Nov 2023

 BUREAU OF INDIAN STANDARDS

 REPORT ON SURVEILLANCE ASSESSMENT OF ASSAYING AND HALLMARKING CENTRE

1 GENERAL

i) Name & address of the Assaying and Hallmarking Centre

ii) BIS Recognition No. & Validity Date

iii) Date of Assessment

iv) Persons contacted

v) Last Assessment Date:

 Whether corrective action has been taken Yes/No on all observed discrepancies.

 Verification of corrective actions taken on Satisfactory/not satisfactory recorded discrepancies at last audit.

 Discrepancy(s) is/are persisting. If yes, give details in the Discrepancy/Variation Report ( DOC.: HM/AHC/F 2.4,Sep 2021 )

vi) Scope of Recognition – Is working within Yes/No. If no, give details on Discrepancy/Variation approved scope? Report.

2 INFRASTRUCTURE

i) Space available (Sq feet)

ii) Premises Owned or rented and rent/month

iii) Category of locality (as per zoning regulation) (residential/commercial/industrial)

iv) If a display board maintained indicating the name, address, recognition number, validity"
revised_guidelines_ahc_october_2024_p18,revised_guidelines_ahc_october_2024,Revised-Guidelines-AHC-October-2024.pdf,18,"period of recognition, and Hallmarking charge

v) If separate chambers provided for Reception, XRF, Sampling, Fire Assay and Laser Printing

vi) If Fire safety clearance obtained

vii) a) Is SPCB consent obtained?

 b) If yes, validity of consent received

 c) Date of application made to SPCB(if consent not received)

 d) If application not made, reason for the same.

viii) Number of CCTV cameras installed and locations

ix) If AHC uses the center for any other printing activity.

x) If the same Laser Marker is used for any printing other than hallmarking

xi) If any security guard deployed

3 MANPOWER

i) availability of trained & competent manpower resources Append details as Annex A in the following format: Qualification

 remuneratio Experience

 Employed Employee Name of

 Received

 Monthly Training Section S.No.

 since Role

 n

ii) Whether there has been any change in technical manpower or Centre’s Management since previous assessment. Verify competency of manpower by actual work performance and report. iii) If the AHC runs in multiple shifts, indicate the number of shifts, duration of each shift and manpower deployed per shift. S.No. Shift-1 Shift-2 Shift-3 Duration Manpower Deployed"
revised_guidelines_ahc_october_2024_p19,revised_guidelines_ahc_october_2024,Revised-Guidelines-AHC-October-2024.pdf,19,"4 Equipment

i) Equipment/ Instrument Append details as Annex B in the following format:

 Serial Number Manufacturer

 of equipment

 Compatibility /Type/Make Brand name

 Remarks if Traceability Least count Equipment

 Calibration

 Calibration valid upto

 with AHC purchase

 software Quantity Name of

 done on

 Date of Model

 Range name S.No

 any ii) Whether all test and marking equipment are in working condition., especially with respect to:

 a) Availability of valid power supply;

 b) Maintenance and calibration of test equipment, namely XRF machine, weighing balances, furnaces (cupellation, annealing).

iii) If calibration has been done by non-NABL accredited laboratory, whether the calibration certificate is traceable to national standards.

iv) Whether XRF testing, fire assay and laser marking are being done by competent personnel regularly. Check records.

v) a) Whether security system, like CCTV are in operation.

 b) Whether footage of CCTV for last one month available

 c) if not reasons for that

 d) if record available when CCTV did not work

vi) Monthly Electricity Bill during last 3 months

5 Process/ System

i) If the software feature for automatic tag generation being used

ii) If the XRF is integrated with the system."
revised_guidelines_ahc_october_2024_p20,revised_guidelines_ahc_october_2024,Revised-Guidelines-AHC-October-2024.pdf,20,"iii) If the microbalance is integrated with the system.

iv) If the feature for editing the weight after fire Assaying being used.

v) If the feature for transfer of HUID to the Laser Marker functional.

vi) If the software in the Laser Marker has the feature to block the selection of a HUID after it has been selected once.

vii) If the numbers of jewellery items received, hallmarked, cuttings and cornets match.

viii) Number of mixed lots upto 10 articles received.

ix) Number of mixed lots upto 10 articles received from the same jeweller.

x) Whether record maintained of 20, 23 and 24 carat of jewellery received and hallmarked.

xi) Whether record maintained of white gold articles received and hallmarked

xii) If there is any instance of violation of FIFO principle.

xiii) Any instance for non-acceptance of jewellery from registered jeweler.

xiv) Whether identification and traceability of jewellery maintained at all stages from receipt to delivery.

xv) Whether distilled water and other consumables available. Check halides in distilled water.

xvi) Whether the Professional Indemnity Insurance and insurance of high value items are under valid status along with the amount for which insurances have been done.

xvii) Whether the centre has participated in inter laboratory comparison/proficiency testing programme."
revised_guidelines_ahc_october_2024_p21,revised_guidelines_ahc_october_2024,Revised-Guidelines-AHC-October-2024.pdf,21,"xviii) Whether the centre has carried out the Internal Quality Audit/ Management Review meeting xix) Whether jewellery with prohibited markings is accepted for hallmarking xx) Whether any of the terms and conditions violated. xxi) Whether following records are maintained on regular basis?

 ➢ Stock Register of CRMs • Check Gold • Silver • Copper • Lead

 ➢ Jeweller's Feedback xxii) Whether XRF machine is checked with certified reference standards of gold/silver.

xxiii) Whether sampling plan given in IS 15820 is followed (specially of mix lot) and relevant records are available.

xxiv) Assaying

 a) Whether certified reference materials (CRMs) with purity certificate from Indian Govt. Mint or NABL accredited lab available.

 b) Whether CRMs are used in assaying and corresponding receipt, consumption records of CRMs are available.

 c) Whether specified test methods are being followed.

 d) Whether proof assay cornets are available. Do they tally with lotwise assay record?

xxv) Hallmarking

 a) Whether the markings are Legible.

 b) Is marking done on all removable / detachable parts.

 c) Whether the sequence of marking is followed.

xxvi) Delivery"
revised_guidelines_ahc_october_2024_p22,revised_guidelines_ahc_october_2024,Revised-Guidelines-AHC-October-2024.pdf,22,"a) Whether articles ready for delivery are all Hallmarked including all removable/ detachable parts.

 b) Whether cornets of samples assayed lot are available and kept ready for delivery.

6 TESTING DURING ASSESSMENT

i) Whether random samples drawn from the stock of articles available with Hallmark during the visit and testing done. Give details of samples.

 (The test report shall be in the format given at DOC.: HM/AHC/F 2.5, Sep 2021).

 Test Result: Pass/Fail

ii) Check corresponding test records of XRF Record Tested Result and Fire assay and report vis-à-vis tested XRF results i.Fineness ii.Detection of Cd, Ir, Ru, & Os

 Fire Assay (ppt)

iii) Whether significant variation is observed between obtained result and available record.

7 COMPLAINT(S)

i) Whether the complaints received, if any, have been resolved.

8 Deficiencies, if any, shall be communicated through Discrepancy/Variation Report (DOC.:HM/AHC/F 2.4 Sep 2021)

9 CONCLUSION & RECOMMENDATIONS

Signature of the Auditor (s) with Date"
revised_guidelines_ahc_october_2024_p23,revised_guidelines_ahc_october_2024,Revised-Guidelines-AHC-October-2024.pdf,23,"Name & Designation

Remarks of the Reviewing Officer:"
revised_guidelines_ahc_october_2024_p24,revised_guidelines_ahc_october_2024,Revised-Guidelines-AHC-October-2024.pdf,24,"ANNEX C DOC: HM/AHC/F 2.3 Nov. 2023 BUREAU OF INDIAN STANDARDS Report on Special Assessment of Assaying & Hallmarking Centre 1 General i) Name & address of the Assaying and Hallmarking Centre ii) BIS Application/Recognition No.

iii) Validity of Recognition

iv) Scope of Recognition

v) Date of Assessment

2. Previous Assessment

i) Date(s) of Visit

ii) Conclusion & Recommendation

3. Purpose of Assessment Visit

4. Findings of Assessment

i)

ii)

iii)

iv) 4. TESTING DURING ASSESSMENT

i) Give details of samples drawn during the visit and testing done. Test Result: Pass/Fail

10 Discrepancies, if any, shall be communicated through Discrepancy/Variation report

11. CONCLUSION & RECOMMENDATIONS"
revised_guidelines_ahc_october_2024_p25,revised_guidelines_ahc_october_2024,Revised-Guidelines-AHC-October-2024.pdf,25,Encl: Signature Name: Designation: Date:
revised_guidelines_ahc_october_2024_p26,revised_guidelines_ahc_october_2024,Revised-Guidelines-AHC-October-2024.pdf,26,"ANNEX D

 DOC: HM/AHC/F 2.4 Nov. 2023

 BUREAU OF INDIAN STANDARDS DISCREPANCY/VARIATION REPORT ISSUED DURING ASSESSMENT OF ASSAYING & HALLMARKING CENTRE (DVR)

1. Name and Address of Assaying & Hallmarking Centre 2. Application/Recognition No. 3. Date(s) of Assessment:

4. Clause. of IS 15820/ Details of Discrepancy/variation observed Terms & Conditions (Applicable objective evidence shall be enclosed. Additional sheet(s) Violated of this format, numbering each page shall be used. Each page shall be signed by Auditor(s) & Centre's representative). Plain paper shall not be used. (i)

(ii)

(iii)

5. Remarks/Comments by Assaying & Hallmarking Centre:

Signature of Centre’s Representative: Signature of Auditor

Name & Designation Name & Designation Date Date:"
revised_guidelines_ahc_october_2024_p27,revised_guidelines_ahc_october_2024,Revised-Guidelines-AHC-October-2024.pdf,27,"ANNEX E BUREAU OF INDIAN STANDARDS

 TEST REPORT AS PER IS 1418:2016/IS 2113:2014 (IS shall be read with latest amendment)

 1 Date(s)of test 2 Name of A&H Centre & Recognition No / Application No. 3 Source of sample(Give details of lot from which sample has been drawn) 4 Description of sample with quantity and weight

 5 Tested/declared fineness

 6 XRF Tests done(2 lots of different articles with each lot having 05 articles minimum)

 Sl.No Particulars of the Result . sample Fineness Cd Ir Ru Os Pb

 Results enclosed in a separate sheet 7 Assay(1 sample each from two different lots specified at Sl. No 6 above, in duplicate) Sl.No Particulars of Fineness(ppt) . the sample No.1 No.2 Average 1 2 8 Remarks 9 Tested by Witnessed by BIS Auditor

 Signature Signature Name & Designation Name & Designation

Note: 1. During the initial/renewal assessment, two lots as above shall have to be assessed being the informed visit. However, during renewal, hallmarked jewellery of two lots as above (hallmarked by that centre) shall be assayed being the informed visit. 2. During the surveillance assessment, the available hallmarked lot may be subjected for assaying."
revised_guidelines_ahc_october_2024_p28,revised_guidelines_ahc_october_2024,Revised-Guidelines-AHC-October-2024.pdf,28,"XRF RESULTS LOT 1

 Sl.No. Particulars of the Result sample Fineness in ppt Cd Ir Ru Os Pb

 1)

 2)

 3)

 4)

 5)

LOT 2

 Sl.No. Particulars of the Result sample Fineness in ppt Cd Ir Ru Os Pb

 1)

 2)

 3)

 4)

 5)

 Tested by Witnessed by

 Signature Signature

 Name & Designation Name & Designation"
revised_guidelines_ahc_october_2024_p29,revised_guidelines_ahc_october_2024,Revised-Guidelines-AHC-October-2024.pdf,29,"ANNEX F

Our Ref.: Date:

Subject: Notice for Rejection of Application.

M/s

Dear Sir/Madam,

 This is with reference to your application No. -................... for grant of recognition to your Assaying and Hallmarking Centre as per IS 15820:……

2. We regret to inform you that it has not been found possible to further process your application because of the following: (RO to mention the reasons)

3. In view of the above, it is proposed to reject your application. In case, you have anything to say in the matter, you may send your reply within 14 days of issue of this letter. If you desire to be heard by the undersigned in person or through a representative authorised by you on your behalf, you may seek an appointment for such a hearing with the undersigned, after submitting your written explanation.

4. In case no reply is received from your end within the stipulated period, we will process your application for rejection as per the sub-regulation (7) of regulation 8 of BIS (Hallmarking) Regulations, 2018 without any further notice to you.

Thanking you,

 Signature of DDGR (Name of DDGR)"
revised_guidelines_ahc_october_2024_p30,revised_guidelines_ahc_october_2024,Revised-Guidelines-AHC-October-2024.pdf,30,"ANNEX G

 Our Ref: Date: Subject: Rejection of Application

 Application No. RO/A –

 M/s

 Dear Sir/Madam,

 This is with reference to your Application No. A- .................... for grant of recognition to your Assaying and Hallmarking Centre as per IS 15820:…… 2. Kindly refer to our letter of even number dated ....................... In this letter we had informed you of our intention to reject your application for the following reasons:

 (RO to mention the reasons for rejection of application, reference to reply from A&H Centre, its examination and consideration and also if any personal hearing is held, reference to the same needs to be indicated)

 3. It has, therefore, been decided that the case relating to your above mentioned application be rejected. You may please apply afresh with applicable fee as and when you feel interested in future to get recognition of your Assaying and Hallmarking Centre as per IS 15820:……

 4. If you are aggrieved by the above order, you may prefer an appeal to the Director General, Bureau of Indian Standards within ninety days from the date of the order with a fee of two thousand rupees as per provisions of section 34 of the BIS Act, 2016 read along with Rule 37 of the BIS Rules, 2018.

 Thanking You, Signature of DDGR (Name of DDGR)

 Page 30 of 38"
revised_guidelines_ahc_october_2024_p31,revised_guidelines_ahc_october_2024,Revised-Guidelines-AHC-October-2024.pdf,31,"ANNEX-H

Our Ref: RO/HM/R............... (Date: dd/mm/yyyy)

Subject: Deferment of Recognition.

M/s ………………………… ……………………….. …………………… Kindly Attention: …………..

Dear Sir,

This has reference to the BIS Recognition No. RO/HM/R-............... granted to your Centre for Assaying and Hallmarking of Yellow Gold Jewellery/Artefacts as per IS 15820:… which was valid upto …………… 2. In accordance with the provisions of sub-regulation (4) of Regulation 11 of BIS (Hallmarking) Regulations, 2018, it has been decided to put recognition of your Centre under deferment/suspension with immediate effect due to the following reason(s): “Non-receipt of Renewal Application and fees”.

3. In view of above, you are, henceforth, not permitted to use and apply BIS Hallmark and dispatch (including stock in hand) any precious metal articles with Hallmark.

4. You are advised to confirm, by speed post/return e-mail that you have stopped using and applying BIS Hallmark with immediate effect. You are also advised to submit us the following details as on the date of receipt of speed post/email: i) Quantity of precious metal articles with Hallmark held in stock. ii) Details of pending orders for Hallmark, if any with jewellers’ name(s) & address(es).

5. You are required to take necessary corrective action in the context of the reasons for suspension as stated in paragraph 2 above and submit complete details of compliance with all supporting evidence, as applicable, for examination and verification by us.

6. Kindly acknowledge the receipt and ensure compliance.

 Thanking you Yours faithfully,

 (Name) Encl. As stated above (Designation)

 Page 31 of 38"
revised_guidelines_ahc_october_2024_p32,revised_guidelines_ahc_october_2024,Revised-Guidelines-AHC-October-2024.pdf,32,"ANNEX-I

 Address: Plot No. 4-A, Sector 27-B, Chandigarh – 160 019 (Northern Regional Office) Phones 0172: 2650290,2659064 E-Mail: rhmcon@bis.org.in web : http://www.bis.org.in

Our Ref: RO/RAHC/R---------- (Date:dd/mm/yyyy)

M/s (Name of the centre)…………………….. …………(Address of the centre)…………… …………….. Subject: Renewal of Recognition of Assaying & Hallmarking Centre. Dear Sir, This has reference to your application regarding renewal of recognition of your Assaying & Hallmarking Centre, Recognition No. (NRO/RAHC/R------------). We are pleased to inform you that recognition to your Assaying & Hallmarking Centre has been renewed for a period of three years from ------------ to ---------- for Assaying and Hallmarking of (Scope: yellow Gold Jewellery / Artefacts only) as per IS 15820 : ‘General Requirements for establishment and operation of Assaying and Hallmarking Centres’. The recognition shall stand automatically withdrawn unless renewed further, subject to satisfactory performance of your centre based on periodic review / surveillance by BIS. The recognition shall also stand withdrawn if further renewal is not sought by your centre in advance before expiry date along with the prescribed fees. This recognition shall operate in accordance with the provisions laid down in Bureau of Indian Standards Act 2016, Bureau of Indian Standards Rules, 2018, Bureau of Indian Standards(Hallmarking) Regulations, 2018 and Guidelines for Halllmarking Scheme issued thereunder. Please acknowledge the receipt. Thanking you,

 Page 32 of 38"
revised_guidelines_ahc_october_2024_p33,revised_guidelines_ahc_october_2024,Revised-Guidelines-AHC-October-2024.pdf,33,"(Name of DDGR) (Designation) (_____Regional Office) ANNEX J

 HM/A&HC/SOP

 Nov. 2023

 Standard Operating Procedure for Assaying and Hallmarking Centres (AHCs)

 1. SCOPE These SOPs stipulate the procedure for the operation of Assaying and Hallmarking Centres. These are to be read in conjunction with BIS Act 2016, BIS Rules 2018, BIS (Hallmarking) Regulations 2018 and relevant Indian Standards as amended from time to time.

 2. MANAGEMENT REQUIREMENTS

 2.1 Management of the AHC shall ensure to carry out assaying and hallmarking activities within the scope of the recognition in such a way as to meet the requirements of, these SOPs, of BIS Act, 2016, BIS Rules, 2018, BIS(Hallmarking) Regulations, 2018, relevant Indian Standards, guidelines issued by BIS and to satisfy the needs of the customer and the regulatory authorities. 2.2 AHC must have insurance cover for the sum assessed on the basis of the value of jewellery received for hallmarking in a month. 2.3 Management of the AHC shall define and document the organization policy, objectives and roles and responsibilities of key personnel. 2.4 Management of the AHC shall conduct a review of the centre’s assaying and hallmarking activities to ensure their continuing suitability and effectiveness as per planned schedule and procedure, and to introduce necessary changes or improvements 2.5 AHC shall not refuse to accept jewellery from any registered jeweller. 2.6 AHC shall follow FIFO (First in First out) principle on the basis of actual jewellery received, in testing of jewellery received from registered jeweller.

 Page 33 of 38"
revised_guidelines_ahc_october_2024_p34,revised_guidelines_ahc_october_2024,Revised-Guidelines-AHC-October-2024.pdf,34,"2.7 AHC shall give first priority to the lots of 10 numbers of jewellery articles of same purity received from Jewelers.

3. INFRASTRUCTURE REQIUREMENTS

3.1 AHC should be established as per the siting policies/guidelines of local administration. 3.2 AHC shall take the necessary clearance from local administration including Fire safety clearance. 3.2.1 AHCs located in structures not falling under the category where taking Fire Safety Clearance is mandatory from State Fire Deptt. as per relevant Fire Acts/Rules etc, the Fire Safety clearance may be considered deemed obtained based on the affidavit submitted by the applicant. 3.2.2 Requirement of Fire Safety is relaxed for AHCs wherein fire safety clearance has already been obtained for the building/complex with proper documentary proof in such cases. 3.3 AHC shall obtain the necessary consent from State Pollution Control Board in accordance with the Guidelines issued by CPCB. 3.4 AHC shall have adequate space for efficient functioning and for providing a safe and healthy working environment. 3.5 There shall be effective separation between neighboring areas viz. Reception, XRF, Sampling, Fire Assay and Laser Printing. 3.6 AHC shall maintain a display board near the entrance indicating the name, address, recognition number, validity period of recognition, and Hallmarking charges. 3.7 AHC shall have security system with closed circuit TV/motion picture detection system or any other suitable mechanism for the security of jewellery articles/artefacts received during day time or held overnight. The CCTV cameras shall be functional on 24x7 basis and the complete records of the footage be kept intact for at least one month. All the activities carried out in AHC shall be clearly recorded by the CCTV cameras. Record of the periods during which the CCTV camera at a location did not work and the reason thereof shall be maintained along with the record of footage. 3.8 The AHC shall ensure that the same Laser Marker is not used for any printing other than hallmarking. 3.9 Security of all the jewellery articles/artefacts shall be ensured during working hours and articles held overnight. Availability of safe to be ensured for secured storage of articles.

 Page 34 of 38"
revised_guidelines_ahc_october_2024_p35,revised_guidelines_ahc_october_2024,Revised-Guidelines-AHC-October-2024.pdf,35,"3.10 AHC shall provide necessary arrangements/systems for security for safety of jewellery brought by jeweller representative, this includes Security Guard near the entrance of the AHC or for the complex/building in which AHC has been situated.

 4. MANPOWER REQIUREMENTS

 4.1 AHC shall ensure that all staff are adequately qualified and experienced to perform the duties assigned to them with respect to their position. 4.2 AHC should endeavour to ensure that the person employed as the Fire Assay Master has completed the Certificate Course on Hallmarking run by NITS, Noida. It shall be mandatory, however, for the AHCs running more than one shift to have one of their Fire Assay Master having undergone this Certificate Course. 4.3 The AHC shall maintain current job descriptions for managerial, technical and key support personnel involved in assaying and hallmarking. A list of manpower preferably in the following format should be maintained: Qualification

 remuneratio Experience

 Employed Employee Name of

 Received

 Monthly Training Section S.No.

 since Role

 n AHC shall employ the personnel after thoroughly checking the back ground of each of them and get their police verification done 4.4 AHC shall ensure that the personnel of the centre observe professional secrecy. 4.5 If the AHC runs in multiple shifts, the record shall be maintained regarding the number of shifts, duration of each shift and manpower deployed per shift. 4.6 AHC shall document and inform BIS whenever there has been any change in technical manpower or Centre’s Management since previous assessment. BIS auditor shall verify competency of changed manpower by actual work performance and report.

5. TECHNICAL REQUIREMENTS

 Page 35 of 38"
