chunk_id,document_id,source_file,page_number,text
guidelines_for_enforcement_activity_p11,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,11,"can be laid down as to what constitutes a legally tenable evidence, some of these are indicated below. 8.2 Collection of Evidence a) Documentary Evidence i) Cash receipt should be collected while drawing a sample from the market. Cash receipt should have maximum possible details of the product such as Batch No./S. No./Mfg. Date/Expiry date, size, type, model no., brand, reference to BIS Standard Mark, etc., to clearly link the material purchased with the cash memo. ii) In the event of trader refusing to give a proper receipt/cash memo, etc., or refusing to enter the desired details on the receipt/bill, official(s) of BIS involved in discreet visit may record a statement to certify the purchase giving details of markings on the product, shop from where purchased, name of the shopkeeper, if feasible, time and date of purchase, etc. iii) If sample is drawn from the market then the other details such as the source of procurement with the documentary evidences, for example, purchase order copy, invoice, bill, etc., should be collected to identify the person/manufacturer who has actually violated the provisions of BIS Act, 2016. iv) If the material in question is supplied to any Government consignee or any other private party contravening the provisions of BIS Act, then original of all documents such as tender notice, purchase order, gate pass, bills, invoices and other related documents should be collected. If it is not possible to collect original, a photocopy of all such papers duly signed by the person who is giving such documents, may be collected. v) BIS official shall give a receipt for sample drawn free of cost and retain a duplicate copy of the receipt duly signed by the person in whose presence sample is drawn. vi) Test report in original shall have proper identification of the sample to link the sample tested and the test report, if any. vii) Investigation report submitted by BIS officials. viii) Any other such documents which may be necessary to prove the case in the court beyond reasonable doubts. b) Material Evidence i) As far as possible, Sample should be drawn in its original packing/container in presence of the authorized representative of the place, premise or vehicle from where sample is being drawn. Sample shall be sealed and signed by the person in whose presence sample is drawn. In case sample cannot be practically sealed, such samples shall be marked with certain identification mark to establish their identity. ii) Sample is to be drawn without destroying the markings given on the product as far as possible (B. No./Sl. No./Mfg. Date/Brand/Model and BIS Standard Mark, etc.). iii) Photographs of the products should be taken, capturing the relevant details such as standard mark, rating plate, name of manufacturer, brand-name etc. For products which are perishable in nature, video recording should also be done capturing all relevant details such as particulars of the product, premise where it was found and source of its origin. iv) If sample is such that it cannot be drawn, then the product photographs may be taken from different angles to show the standard mark (wherever applicable), rating 11 | P a g e"
guidelines_for_enforcement_activity_p12,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,12,"plate, name of manufacturer, brand-name etc. affixed on the product. Such photos should be signed by the authorized representative of the firm if possible. He should also be advised in writing to keep such sample in safe custody and to produce in the court as and when required by the court and/or BIS. c) Other Information i) Name and address of the person who had been contacted during the complete process of investigation. ii) Name and address of persons alleged to have contravened the provisions of BIS Act with the documentary evidence, if possible. iii) Any other information which may be useful in proving the case in the court beyond reasonable doubts. 8.3 Report of discreet investigation shall be submitted in format as per Form II. If discreet investigation conducted by the RO/BO is indicative of violation, it should be followed with search and seizure.

9 SEARCH AND SEIZURE 9.1 The word ‘search’ refers to the operation of government machinery that involves checking through or carefully inspecting a location, area, person, object, etc. to detect something hidden or to reveal the pieces of evidence of a crime. Search can relate to lookout for an individual or a vehicle or premises, but only after taking necessary and legitimate lawful approval. “Seizure” is a vigorous action that unexpectedly takes over, captures, removes, or overwhelms an entity or an individual. 9.2 Relevant Sections of Criminal Procedure Code (CrPC), 1973 for Procedure of Search & Seizure are detailed below: 9.2.1 Section 91 states that the Court may issue a summon or the officer in charge may give a written order stating that the person has to produce the document or anything which is believed to have importance in order to carry out investigation, inquiry or proceedings. The person who is in possession of that particular document or thing has to comply with the request and produce it at the time and place prescribed by the summon or order. 9.2.2 Section 92 states that If the law enforcement agencies including the District Magistrate and the High Court are of the opinion that a document, parcel or anything which is in the custody of postal or telegraph authority is essential for the investigation, trial or the proceedings, then the Postal or telegraph authority has to adhere to the directions given by the court and deliver the document as per the instructions. The Court may allow the postal or telegraph authority to conduct searches for any document, parcel or item because of which the order of the Court is pending. 9.2.3 Section 93 prescribes when a search warrant can be issued. First of all, if the Court believes that the person to whom the summon or order has been addressed, will not bring the document or the thing which is essential to the proceedings, a warrant can be issued against that person. It can also be issued if the Court does not know the person who may be having the document. The Court may specify the particular place or part till which the inspection will extend and the person in charge of the inspection will follow the order of the Court as given and not extend the limit of inspection. Only the District Magistrate or Chief Judicial Magistrate can grant the search of a document which is in the custody of postal or telegraph authority. 12 | P a g e"
guidelines_for_enforcement_activity_p13,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,13,"9.2.4 Section 94 deals with the search carried out at places that are suspected to contain properties that might be stolen or might also hold the forged documents. After the inquiry or the information, if a District Magistrate, Sub-divisional Magistrate or a Magistrate of first-class is of an opinion that a place would have been used for deposit or sale of stolen property or if it would have been used for the production of objectionable articles as mentioned and prescribed in this section, he may authorize the Police Officer (above the rank of a constable) by warrant to enter such place with assistance if required. The Police have to search the place in the manner specified in the given warrant, taking the possession of property that could be objectionable or stolen. He has to convey about the same to the Magistrate or has to guard the same until the offender is taken to the Magistrate. He may dispose of the objectionable article in some safe place and If he finds any person who may be involved in the deposit, sale, or production of the objectionable article or stolen property, he may take the person in custody and later carry him before the Magistrate. 9.2.5 Section 95 gives the power to the Court to declare some publications forfeited. The Court can issue search warrants for those publications and If the State Government finds that any article, newspaper, document or book may contain some matter which is punishable under the following sections that are 124A, 153A, 153B, 292, 293 or 295A of IPC, it can declare every copy of such material to be forfeited to the Government. The Magistrate can authorize any Police Officer to seize those documents. As per the warrant, the Police may enter and search the suspected document on any premises. The point to note here is, the Police Officer appointed for the search, cannot be below the rank of Sub-Inspector. The term “Newspaper” and “Book” have the same meaning as said in the Press and Registration of Books Act, 1867, and the word “Document” includes any drawing, painting, photograph, or other visible presentations. 9.2.6 Section 97 is regarding the search of a person whose confinement amounts to an offence. If any District, Sub-Divisional, or a first-class Magistrate has a reason to believe the same, he may issue a search warrant. The person to whom the search warrant is addressed has to search the confined person and if he finds the confined person, he has to take him immediately before the Magistrate for further proceedings. 9.3 With a view to check the violation of BIS Act, Section 28 of BIS Act empowers the Certification Officers to undertake search and seizure in the event of the contravention of section 11 or sub-sections (6) or (8) of section 14 or section 15 or section 17. The following procedure shall be followed for undertaking any search and seizure under the BIS Act. 9.4 Conditions for Undertaking Search and Seizure a) The search under Sec 28 of BIS Act shall be undertaken when Certification Officer has reason to believe that any goods or articles, process, system or service in relation to which contravention of section 11 or sub-sections (6) or (8) of section 14 or section 15 or section 17 of the Act has taken place are secreted in any place, premises (including trading premises) or vehicles and that such goods or articles, process, system or service is/are necessary for the purposes of investigation of contravention of section 11 or subsections (6) or (8) of section 14 or section 15 or section 17 of the Act and the same cannot, in his opinion, be obtained otherwise than by making a search of such place, premises or vehicles. b) The Certification Officer shall record in writing the grounds of his belief clearly bringing out the nexus between information gathered and the entertainment of belief (that is the 13 | P a g e"
guidelines_for_enforcement_activity_p14,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,14,"reasons leading him to believe) and specify in such writing as far as possible the things for which the search is to be made and the places/premises/vehicles intended to be searched and obtain authorization for search from the Competent Authority. c) In the interest of safety, no search should be undertaken unless at least one police personnel in uniform is made available by the local police. 9.5 Actions to be taken before undertaking Search and Seizure—As soon as a case is detected meeting the condition at 9.4 (a), following actions shall be taken to proceed with the search and seizure: a) Administrative Approval—Administrative approval in writing shall be taken from the Competent Authority by producing a report of belief of contravention of section 11 or subsections (6) or (8) of section 14 or section 15 or section 17 of BIS Act based on the preliminary investigations. The report of belief shall include the details of violations, the name and address of the premises to be searched and name of the officer to be authorized for the search. Head of the concerned BO shall be the Competent Authority for according administrative approval. The approval so obtained shall be meant only for internal use of BIS and is not required to be carried along for showing to the owner or incharge of the premises proposed to be searched. For reasons of confidentiality, the date of proposed search shall not be indicated in the proposal and shall be decided by the concerned DDGR/ BO Head/ Certification Officer undertaking search. b) The search and seizure under Sec 28 of the Act shall be carried out by authorized Certification Officer. c) The team for the search operation may comprise of minimum 3 officers, one or two staff members and two multi-tasking staff for assisting in packing/loading of the seized material. This is only a suggested typical team for the search party which could be varied at the discretion of the Head BO depending upon the size of operation being undertaken. A model format for constitution of team is attached as Form-III. d) Suitable arrangement should be made for travel of personnel carrying out the search and seizure operations. Necessary arrangements for transportation of the seized material to BIS office should also be made. e) The local SHO/ACP of the police station of the area where the search operation is planned should be contacted in advance with a written communication for providing necessary assistance for protection by way of making available a team of 4-5 police personnel in uniform. If felt necessary, the BO may liaise with the higher police officials of the district/zone for getting the assistance (Model letter at Form-V). While communicating with the police it may be ensured that address of the place/premises to be searched should not be disclosed. If demanded by the police officials they could be informed that the address is made available to the raiding party by the Competent Authority only on the day of the raid just before proceeding for the search. f) Some amount of suitable packing and marking material like wooden crates, twine, ink markers, sealing wax, candles etc. may be arranged depending upon the requirement and type of product intended to be seized during the search. g) A lockable room in BO shall be allocated for the purpose of storing the material seized during the searches, in safe custody. h) To meet the requirement of witnesses, the BOs may liaise with certain consumer organizations as also other enforcement agencies seeking participation of their officials as witnesses during the search operations by BIS. This action shall be taken immediately 14 | P a g e"
guidelines_for_enforcement_activity_p15,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,15,"without reference to any particular raid so as to facilitate availability of credible witnesses as and when any raid is planned. In the absence of such witnesses, BIS officers in the team and police officials may sign the seizure memo as witnesses. 9.6 Procedure/Guidelines for Actual Process of Search and Seizure- Following procedure shall be followed in carrying out the actual process of search and seizure: a) The Certification Officer authorised for the search shall carry with him the certificate of appointment as a Certification Officer in terms of Sec 27(3) of the BIS Act, in the prescribed format. b) The Certification Officer authorised by the Competent Authority shall conduct the search himself with the assistance of any other person as may be required by him and as authorized by Head BO. A model authorisation letter is attached as Form-IV. c) Before starting the search, the Certification Officer shall identify himself by showing their identity cards to the owner or any other person incharge of the place/premises/vehicle, that he is the Certification Officer of BIS and proposes to conduct search for verifying contravention of BIS Act, 2016. In the event of the owner of the place/premises/vehicle refusing to allow search, the fact shall be recorded in a Statement with the signatures of the witnesses and a complaint under Sec 186 of IPC, 1860 shall be filed with the local police station for obstructing the public servant in discharge of public functions. d) The Certification Officer shall subject himself and the other members of the search party to be searched by the owner or in-charge of the place/premises/vehicle or the person liable to be searched. e) Every member of the search party shall show his identity, if so desired by the owner or incharge of the place/premises/vehicle or the person liable to be searched. f) The Certification Officer may permit the owner or in-charge of the place/premises/vehicle or the person liable to be searched, to nominate two respectable and independent persons of the locality as witness. In case no such witness is forthcoming, the Certification Officer may nominate two witnesses on his own. g) The Certification Officer shall allow any woman having occupancy of the premises to withdraw, before the search party enters, if according to custom, she does not appear in public. h) The search shall be carried out with strict regard to decency. i) The Certification Officer may take the help of police authorities or any other agency which in his opinion would be required for him to effectively carry out the search. j) The search shall not be carried out after sun-set and before sun-rise unless it is shown to the Competent Authority issuing authorisation that the object of the search cannot be achieved if the search is conducted after sun-rise and before sun-set. k) The Certification Officer shall prepare a list of all the items seized by him during the search in the form of Recovery/Seizure Memo which shall be signed by the Certification Officer with two witnesses. In the absence of such witnesses, BIS officers in the team and police officials may sign the seizure memo as witnesses. A copy of the recovery/seizure memo so prepared shall be delivered to the owner or in-charge of the place/premises/vehicle or the person searched and his signatures obtained. Model seizure memo is attached as Form-VI. l) Any goods or articles or documents any other material which is considered useful for or relevant to any proceeding under the Act shall also be seized by the Certification Officer. Attempt shall be made to seize/obtain a document as evidence for ownership of the 15 | P a g e"
guidelines_for_enforcement_activity_p16,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,16,"firm/company. The Certification Officer shall carry the seized goods or articles or documents either himself or through any other agency. If it is not practicable for him to seize the goods/articles/material/document, he shall seal the same to prevent any likely tampering and may serve upon the owner/incharge of the premises an order under Sec 28(2) of the BIS Act that the owner/incharge shall not remove, part with, or otherwise deal with the goods/articles/material/document except with the previous permission of the Certification Officer. Model superdari memo is attached as Form-VII. m) Certification Officer shall ensure that Attendance Sheet is signed by members of raiding team, police personnel and witnesses. See Form-VIII for Attendance Sheet. n) If the Certification Officer suspects any person in or around such premises to be or being searched may be concealing any article/ document or any other material for which search should be made, such person may also be searched. If the person to be searched as above is a woman, the search shall be made by another woman with strict regard to decency. o) As per Section 28 of BIS Act, 2016, provisions of Code of Criminal Procedure, 1973 (Cr.P.C.) relating to Search & Seizure shall apply to every Search & Seizure. As per Section 100 of Cr.P.C., persons in charge of the closed place shall allow the search process otherwise as per the provisions of Section 100(8), any person who without reasonable cause refuses or neglects such process shall be deemed to have committed an offence under Section 187 of Indian Penal Code, 1860 which is denial to assist public servant when bound by law to give assistance. In case there is an obstruction during the Search & Seizure process then a complaint should be filed under Section 186 of Indian Penal Code, 1860 and if in case there is non-cooperation during the process of Search & Seizure then such complaint should be filed under the provisions of the Section 187 of Indian Penal Code, 1860. p) There can be instances when premise/vehicle/almirahs etc. are found locked and person in charge is not allowing the Search and Seizure process. In such situations, there should be no instance of forced opening until further orders of the concerned Court of Law are received in this regard. Certification Officer should also ensure that the premise/vehicle/almirahs etc. is properly sealed and the seal is not tampered with until orders of the concerned Court are received. Appropriate instructions in this regard shall also be issued to the person in charge. q) Entire proceedings of search and seizure should be video recorded.

9.7 If during the raid, involvement of any other firm under jurisdiction of other BO is noticed, the concerned BO shall be informed immediately for necessary action at their end under intimation to CMED.

9.8 Do’s and Don’ts while carrying out search and seizure are provided in Annex-III for guidance purpose.

10 ACTIONS SUBSEQUENT TO SEARCH AND SEIZURE 10.1 After the search is over, the Certification Officer shall submit a report in the format attached as Form-IX, to the Competent Authority who had issued the search authorisation, for his perusal and further action. 10.2 Based on the available material, documents and other publically available information, approximate value of the seized material shall be assessed by the raiding team and reported 16 | P a g e"
guidelines_for_enforcement_activity_p17,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,17,"in the report of search and seizure. This would serve as a reference while deciding quantum of punishment by Court/Compounding Authority. 10.3 The material seized during the search shall be handed over to the concerned Branch Office for safe custody as the same is to be presented to the Court as evidence if the offence is not being compounded. Head BO shall ensure that separate area is allocated for storage of seized material. Seized material shall be kept under safe custody and shall not be tampered with until the trial is over. To ensure safety of material seized from Jeweller/A&H Centre etc., BO may hire locker of a nationalized Bank and store the material in the same. 10.4 A press release shall be issued by the BO after each search & seizure to the local newspapers/media latest by next day with a copy to CMED. 10.5 In case no material in contravention of BIS Act is found during the search, the case shall be analysed for applying necessary corrections in the information channel for future searches. 10.6 Concerned BO shall upload the following documents pertaining to the search and seizure in the Enforcement Module within 15 days of date of search and seizure. a) Report of Search & Seizure b) Seizure Memo-I (Form VI) c) Seizure Memo-II (Superdari Memo- Form VII) d) Press Release (Form-XI) e) Photographs f) Any Other Document 10.7 Concerned BO shall ensure that the case number is generated through Enforcement Module and is mentioned in the proposal for closure of complaint put up to the Competent Authority.

11 LAUNCH OF PROSECUTION AND SUBSEQUENT ACTIONS 11.1 Legal action is required to be initiated within limitation period of the violation getting established, failing which it becomes time barred. The investigation, therefore, must be completed in time and all efforts shall be made to file the case within 45 days from the date of search and seizure. Circular issued in this regard by CMED vide Ref. No. CMED/GEN/6 dated 29.03.2022 may also be referred. 11.2 In case the limitation period has expired, application for condonation of delay may be filed in the Courts which may consider it on merits and condonation may be allowed on the discretion of the Court. If the complaint is filed after expiry of limitation period, the courts may summarily reject/dismiss the complaint because right to oppose the complaint on sole ground of limitation, accrues to the accused, Hence, the complaint must be filed within limitation period. 11.3 As far as possible, the officer who is well conversant with the facts of case may be made the complaint officer who may be accessible as and when required for the concerned case.

11.4 The Complaint Officer must be duly authorized by concerned DDGR for filing a complaint under BIS Act on behalf of the Bureau. The authorization by DDGR in writing is required for each complaint case, to be filed along with the complaint.

11.5 The Complaint Officer/Nodal Officer of RO/BO must ensure the correct addresses/residential or otherwise before filing the complaint so that the summons are served upon the accused person(s) and the prosecution so launched, progresses in the right direction. 17 | P a g e"
guidelines_for_enforcement_activity_p18,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,18,"The Complaint Officer may verify, if required, the names and addresses of the accused firm/person/company from DIC/Registrar of companies or other sources like Vidyut Board/Sales Tax Department/Income Tax/Telephone/Excise Department or Pollution Control Board etc. and thereafter the same may also be got re-confirmed by paying a visit to such address, if required, and the accused be arraigned accordingly.

11.6 A copy of identity card for appointment of Certification Officer issued under section 27 of BIS Act, 2016 and rules framed thereunder, duly attested must be obtained from the person proposed to be authorized as Complaint Officer.

11.7 Recital of the facts of the case must be factually true and in line with investigation report, search & seizure (Panchnama) and other documentary/ material evidence etc.

11.8 Draft complaint prepared by the Advocate is to be got examined by the concerned complaint officer especially in respect of the facts and narration/ recital of the complaint proposed to be filed in the court. A sample/specimen complaint is provided in Form XII. 11.9 The jurisdiction of the court vis-à-vis the place of offence which is generally demarcated Police Station wise, must be checked before filing the complaint in the trial Court having jurisdiction.

11.10 List of documents and list of witnesses and material evidences to be relied upon by the Complaint Officer must be clearly indicated in the form of Annexures which must invariably be annexed with the complaint.

11.11 Complaint must be duly signed and filed by the authorized Complaint Officer through the empanelled Advocate in the concerned Court of CJM/CMM and especially empowered by the State Government/concerned High Court, to try such cases as mentioned in Section 32(1) of BIS Act. A copy of the Notification to this effect by the particular State Govt. must also be enclosed with the complaint for the satisfaction of the Trial Court.

11.12 The Complaint Officer to be got exempted from his personal appearances either by moving a separate application or by incorporating a suitable clause in the complaint itself, to this effect in as much as the complaint officer is a Public Servant as per Section 35 of BIS Act and Section 21 of Indian Penal Code, 1860. If the Court imposes a condition for such exemption that some other employee should be present in the Court on each and every date of hearing in place of the Complaint Officer, the same may be complied with.

11.13 While filing the complaint, the Nodal Officer/Complaint Officer must ensure that the material evidence seized during the raid/search & seizure is also produced before the court, if required, for taking the cognizance of the complaint without examining the complainant and witnesses as provided under the proviso attached to section 200 of Criminal Procedure Code, 1973.

11.14 After taking the cognizance, Court may issue summons to the accused and trial will begin thereafter as per the Criminal Procedure Code, 1973.

11.15 Accused if pleads guilty, the court may decide the matter and impose punishment as per section 29 of BIS Act and the matter will either be dismissed or disposed-off.

11.16 In case, the accused do not plead guilty, then adversary proceedings/prosecution commences and after notice and framing of charges, the prosecution is allowed to proceed 18 | P a g e"
guidelines_for_enforcement_activity_p19,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,19,"with the examination-in-chief of the witnesses followed by Cross Examination or Re Examination in the light of documentary & material evidence/witnesses to prove that violation of BIS Act was committed by the accused.

11.17 After the close of prosecution proceedings, court allows the defence to proceed with their list of witness, if any, followed by examination & cross examination or re-examination of witnesses to repudiate and demolish the prosecution charges.

11.18 After the defence proceedings, the case is fixed for arguments which are conducted by the respective counsels of the parties and it being a crucial stage of the case, the complaint officer or the nodal officer must be present in the court to assist the BIS Counsel during the proceeding and also for on the spot consultation, if required.

11.19 The empaneled counsel of the Bureau handling the complaint cases must be instructed to plead effectively and in the interest of consumers in general and the Bureau in particular before the trial courts for securing maximum punishment upon the accused as provided under Section 29 of BIS Act and for compensation to BIS also under Section 357 of Cr.P.C, 1973.

11.20 After conclusion of arguments, Court may fix the date for passing the judgment/order as provided under section 353 of Criminal Procedure Code. Certified copy of the judgment must be obtained forthwith and sent to the Legal Department for further necessary action without any loss of time.

11.21 In case of acquittals or dismissal of the complaints, certified copy of the judgment must be obtained and sent to Legal Department at once without any loss of time along with the opinion of panel Advocate handling the complaint, on the advisability of preferring Criminal Revision/Appeal against the order of the trial court. Legal Department after evaluating and analysing the judgement, may advise concerned RO/BO for preferring a Criminal Revision/Appeal against the judgment/order of Trial Court. However, this action is required to be taken within the period of limitation of 30 days, and certified copy of the order is a must for preferring a Criminal Revision/Appeal. Hence certified copy is to be applied for by the empanelled Advocate of the Bureau immediately upon passing of the judgement by the trial court. The concerned RO/BO would be responsible if the timely action as stated herein above is not initiated and due to delay, filing of appeal/criminal revision becomes time barred.

11.22 In case the accused is convicted/punished, he/she may prefer Criminal Revision/Appeal against the trial court order/judgement either before District & Session Judge or the High Court of the State and if so, the Legal Department may be apprised forthwith, for tendering the advice on contesting the Appeal/Criminal Revision.

11.23 In case the accused is convicted/punished and no Criminal Revision/Appeal is preferred by the accused, after obtaining appropriate order from the court under Section 452 Cr.PC read with Section 32(4) of the BIS Act, the case property if forfeited to BIS should be destroyed/disposed of preferably by a committee consisting of three officials in such a manner that same is beyond any use and report of the committee may be placed in the case file with photographs and a copy thereof be endorsed to Legal Department for records. Thereafter, file may be consigned to Record Room/Archive.

11.24 Judgement passed by the Court holding the accused convicted may be noted in the MCR and/or preferably be circulated/published in the local/leading newspapers by PR Department of HQRs or by BO for awareness of public at large.

 19 | P a g e"
guidelines_for_enforcement_activity_p20,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,20,"11.25 In case of any difficulty or any point which needs elucidation/clarification, the matter may be referred to Legal Department for the same.

11.26 When an enforcement case is examined and recommendation for filing prosecution proceedings in the court of Law is made, the following points may be kept in view:

 a) Examination requires thorough scrutiny of Investigation Report, Search & Seizure (Punchnama), if properly carried out and/or witnesses have been included during the raid and/or search and seizure or samples/incriminating material/documents etc. have been properly seized and brought back to the office duly sealed by affixing BIS seal and BIS seal alongwith its number used for the particular raid, be kept in safe custody so that same is produced before the trial court as and when required.

 b) The case property with intact seal of BIS having its distinct number and original documents of the case need to be examined in the light of Sections 24, 61 to 65, 101, 102, 135 to 165 of Indian Evidence Act and Section 243 of Criminal Procedure Code and then evaluated if there is any infirmity or the case is properly made out for launching the prosecution under Section 32(2) of BIS Act, 2016.

 c) After scrutiny of documentary/material evidence available, if the case is made out, then custody of the same must be taken by the Complaint Officer/Nodal Officer of the BO and the case be further processed for filing the prosecution proceeding in the court of Law having jurisdiction.

 d) The jurisdiction of the court is according to division of area (police station wise). Hence, it must be verified and checked if the place where violation of BIS Act has taken place falls in a particular Police Station/court and then case must be filed in the right court having jurisdiction in consultation with the empaneled counsel of the Bureau to whom the case is allotted for prosecution.

 e) At the time of filing the case, the complaint must be signed by the Complaint Officer who has been duly authorized for this purpose by the concerned DDGR. The Complaint Officer must ensure his appearance before the Court on each and every date of hearing, or as and when advised by the empaneled counsel of the Bureau and must have proper briefing before attending the Court. He must also reach well before time on each date of hearing as advised by the Advocate.

 f) The list of documents and list of witnesses need to be checked which would be of great help in establishing the case as the prosecution basically relies upon them heavily and especially, the search & seizure memo is also of great importance. It may be ensured that names of persons associated in the raid are included in the list of witnesses and also that the list of documents and witnesses is enclosed with the complaint.

 g) After the conviction, the case material is forfeited to BIS as per Section 32(4) of the Act, provided an order in that regard is passed by the competent criminal court under Section 452 of CrPC, 1973. Hence such prayer is to be incorporated in the complaint itself, to be pursued at the time of passing of the judgement/order. If no such order is incorporated in the judgement, a separate application is to be filed for the purpose. After obtaining such order regarding disposal of the case property, the same must be destroyed/disposed of only after expiry of limitation period for filing the revision/appeal 20 | P a g e"
guidelines_for_enforcement_activity_p21,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,21,"by the convicted firm/person which is 30 days from the date of the judgement after taking margin of days to file an Appeal and after the conclusion of the case. In the cases where conviction is on the basis of the accused having pleaded guilty, the right of revision/appeal is not available to him in accordance with Section 375 of Cr.PC, 1973.

 h) Destruction of forfeited material should preferably be carried out by a three member committee and report thereof along with photographs be kept in the file and then file be consigned to record room/store with a copy endorsed to Legal Department for records.

 i) In case the material seized under contravention of sub-sections (6) or (8) of section 14 or section 15 from jeweler/A&H Centre etc. is directed to be forfeited to the Bureau by the Competent Authority the same shall be disposed-off through monetization of the material through any Govt. agency like the India Govt. Mint. In case the material is not forfeited to the Bureau the directions of the Competent Authority may be adhered to.

 j) Prosecution cases must be followed up by the RO/BO and pursued effectively in coordination with the empaneled counsel of the Bureau handling the case so that complaint is not dismissed on account of lack of follow up/non-appearance of prosecution counsel, complainant, witnesses etc. as it is the prime duty of the prosecution to establish the case against the accused on the basis of documentary/material evidences, and witnesses.

11.27 If the officer who is authorised for filing the case in court of law is not able to attend the court due to transfer/superannuation or due to any other reason, DDGR may authorise another officer by filing an affidavit in the court. The unique seal and case properties lying in custody of Nodal Officer must be handed over to the new incumbent. 11.28 In the event of receipt of a request for relocation of seized material, permission from the concerned Court of Law shall be sought. In situations where prosecution has not been lodged yet and a request for relocation of seized material is received, Head (BO) may authorize relocation preferably under supervision of Certification Officer who had issued the Superdari memo. Fresh Superdari memo shall also be issued. 11.29 The general approach in various types of violations shall be to arrange thorough investigation for collection of necessary evidence for the purpose of prosecution. However, where it is considered desirable to close any case of contravention of BIS Act for reasons of non-feasibility of launching prosecution or for any other reason, the same shall be referred to DDG (PRT) through CMED with recommendations of DDGRs clearly giving the grounds on which closure of the case is recommended. Closure order of complaints for which authority for closure are DDGRs, shall be sent to CMED for information and records.

12 TIME NORMS FOR ENFORCEMENT RELATED ACTIVITIES

12.1 All actions from receipt of complaint to closure shall be completed within 90 days, the timelines for dealing with complaints related to misuse of BIS Standard Mark and Violation of Quality Control Orders are attached as Annex-V.

12.2 Licensee end BO shall be responsible to get the complaint investigated at the end of complainant (if required) and to bring the complaint to a logical conclusion within specified timenorms. 21 | P a g e"
guidelines_for_enforcement_activity_p22,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,22,"12.3 DDGRs and concerned Activity Heads shall be responsible for adherence with these timelines by ROs/BOs/Departments.

 DL

 22 | P a g e"
guidelines_for_enforcement_activity_p23,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,23,"Annex I GUIDELINES FOR COORDINATION WITH STATE GOVERNMENTS FOR ENFORCEMENT OF QUALITY CONTROL ORDERS Coordination:

1. Deployment/Linking of a BIS official with the State Govt. department for all the matters related to implementation/enforcement of standards for providing a “Quality Ecosystem”.

2. Six-monthly review meeting for discussion of issues/problems related to the implementation of standards. The meeting must include relevant stakeholders, such as Industry/manufacturers.

3. A link may be incorporated by all the State Govt. Departments on their working platform for getting eBIS Portal (www.manakonline.in) on the status of a BIS license so that no invalid claims can be made by a manufacturer for participating in a tender.

4. State Govt. bodies while floating their tenders should not insist for Hardcopy of BIS license endorsement/copy and may confirm the same from BIS eBIS Portal (www.manakonline.in).

5. Before procuring BIS certified goods/articles/system/process/service on GeM portal, Govt. bodies should verify the status of any firm claiming to be a BIS Licensee from eBIS Portal (www.manakonline.in).

6. In cases of conflict between Govt. body and manufacturer regarding the quality of products procured through tender, sample should preferably be tested from BIS Labs/BIS Recognized Labs.

7. Establishment of an effective communication Channel on suitable platform to engage State Govt. officials which may include furnishing of information to BO with regard to violation of BIS Act and enforcement thereof. BOs to establish communication channels with relevant enforcing authorities.

8. The Standards Promotion Portal & BIS Care App shall be used for the registration of complaints.

9. A link to be incorporated by BIS with the Nodal Department of State Govt. on their working platform for getting eBIS Portal (www.manakonline.in)on the status of BIS license for floating of tenders, Quality Control Orders issued from time to time, details of ISI marked products manufactured in the state, Grant of new licenses, mechanism to retrieve licensee data, Complaint redressal system on Standard Marked products to avoid misuse of BIS License.

 23 | P a g e"
